68764
7	7724	0
7	7614	0
7	7726	0
7	7616	0
7	2104	0
7	7618	0
7	7609	0
7	7608	0
7	4034	0
7	4035	0
7	4032	0
7	4033	0
7	4031	0
7	4029	0
7	4030	0
8	8031	0
8	8892	0
8	2169	0
8	2299	0
8	2295	0
8	7051	0
8	7050	0
8	3524	0
8	3522	0
8	3523	0
8	6620	0
8	6621	0
8	6624	0
8	6626	0
8	6915	0
8	6913	0
8	6917	0
8	7179	0
8	7188	0
8	3239	0
8	3626	0
8	3627	0
8	3235	0
8	3610	0
8	4422	0
8	4421	0
8	4425	0
8	4424	0
8	7010	0
8	7009	0
9	8468	0
9	8445	0
9	2668	0
9	2299	0
9	7051	0
9	6620	0
9	3148	0
9	7179	0
9	3640	0
9	3631	0
9	7313	0
9	7312	0
9	7012	0
9	6239	0
9	6238	0
9	6237	0
9	6236	0
9	2746	0
9	2747	0
9	2748	0
9	2749	0
9	2742	0
9	2743	0
9	2744	0
9	2745	0
9	2740	0
9	2741	0
9	8044	0
9	8045	0
9	8042	0
9	8043	0
9	8040	0
9	8041	0
9	8038	0
10	7583	0
10	8031	0
10	8892	0
10	1960	0
10	5765	0
10	3524	0
10	3523	0
10	3518	0
10	3519	0
10	6620	0
10	6622	0
10	2868	0
10	2870	0
10	2864	0
10	6915	0
10	6916	0
10	3148	0
10	7179	0
10	7188	0
10	5996	0
10	3631	0
10	4421	0
10	7012	0
10	2740	0
10	7737	0
10	7731	0
10	7732	0
10	7733	0
10	8510	0
10	7739	0
10	7740	0
10	3887	0
10	3886	0
10	3885	0
10	3884	0
11	7421	0
11	3580	0
11	3581	0
11	3579	0
11	3578	0
11	7126	0
11	7127	0
11	5112	0
11	7129	0
11	5105	0
11	3322	0
11	3321	0
11	3320	0
11	3319	0
11	3326	0
11	3325	0
11	3324	0
11	3318	0
11	6843	0
11	6844	0
12	8033	0
12	2168	0
12	2171	0
12	2666	0
12	6000	0
12	6002	0
12	2543	0
12	2542	0
12	5771	0
12	5766	0
12	2301	0
12	5241	0
12	7608	0
12	4154	0
12	3101	0
12	4403	0
12	4405	0
12	4404	0
12	4400	0
12	4399	0
12	4402	0
12	4401	0
12	4410	0
12	4409	0
12	4141	0
12	4142	0
12	4139	0
12	4140	0
12	4145	0
12	4146	0
12	8352	0
13	8892	0
13	5641	0
13	7181	0
13	5603	0
13	3885	0
13	2617	0
13	2619	0
13	8050	0
13	8051	0
13	8052	0
13	6576	0
13	6563	0
13	6589	0
13	6583	0
13	6603	0
13	6556	0
13	6617	0
13	1913	0
13	4969	0
13	2847	0
13	6439	0
13	8942	0
13	7345	0
13	7371	0
13	8954	0
14	7586	0
14	8031	0
14	8892	0
14	5764	0
14	2299	0
14	7051	0
14	7050	0
14	3524	0
14	3518	0
14	6620	0
14	6626	0
14	6914	0
14	6915	0
14	7179	0
14	6089	0
14	4421	0
14	7010	0
14	7012	0
14	2740	0
14	7733	0
14	7739	0
14	3890	0
14	7418	0
14	7420	0
14	8651	0
14	5465	0
14	5464	0
14	5467	0
14	5466	0
15	7586	0
15	8029	0
15	8469	0
15	8468	0
15	8891	0
15	5643	0
15	1959	0
15	2669	0
15	5773	0
15	5766	0
15	2299	0
15	3631	0
15	5604	0
15	4154	0
15	3884	0
15	5055	0
15	5056	0
15	5057	0
15	5051	0
15	5052	0
15	8752	0
15	8751	0
15	8750	0
15	8749	0
15	8748	0
15	8747	0
15	4061	0
15	6345	0
15	6343	0
15	5317	0
15	5318	0
16	7586	0
16	8891	0
16	5865	0
16	5643	0
16	8040	0
16	4157	0
16	4516	0
16	4517	0
16	4518	0
16	4519	0
16	4520	0
16	8189	0
16	8188	0
16	8186	0
16	8193	0
16	8192	0
16	8191	0
16	8190	0
16	8195	0
16	8194	0
16	4798	0
16	4799	0
16	4797	0
16	4801	0
16	5576	0
16	4800	0
17	7583	0
17	8031	0
17	8469	0
17	8892	0
17	7051	0
17	7050	0
17	3524	0
17	3525	0
17	3523	0
17	3518	0
17	3519	0
17	6620	0
17	6622	0
17	6626	0
17	2868	0
17	2864	0
17	6915	0
17	5996	0
17	4421	0
17	7009	0
17	7012	0
17	5333	0
17	7737	0
17	3886	0
17	3882	0
17	7413	0
17	4687	0
17	8652	0
17	8651	0
17	5464	0
17	5463	0
17	5059	0
17	6069	0
17	6070	0
18	3769	0
18	8043	0
18	4159	0
18	5693	0
18	5692	0
18	5691	0
18	5686	0
18	5685	0
18	2221	0
18	2222	0
18	2223	0
18	2224	0
18	2225	0
18	2226	0
18	2227	0
18	2219	0
18	2220	0
18	5918	0
18	5919	0
18	5916	0
18	5917	0
18	5914	0
18	5913	0
18	6008	0
18	2466	0
19	4593	0
19	8468	0
19	2166	0
19	2171	0
19	5643	0
19	5773	0
19	5767	0
19	5766	0
19	2301	0
19	7613	0
19	4029	0
19	4154	0
19	3101	0
19	4146	0
19	5057	0
19	2698	0
19	7625	0
19	7628	0
19	7620	0
19	7621	0
19	7622	0
19	7623	0
19	2702	0
19	2703	0
19	6442	0
19	6441	0
19	8529	0
19	6443	0
19	8531	0
19	8530	0
19	6447	0
19	6446	0
20	7583	0
20	8031	0
20	8892	0
20	2169	0
20	5640	0
20	5764	0
20	2071	0
20	2065	0
20	7054	0
20	7051	0
20	7050	0
20	3527	0
20	3523	0
20	3518	0
20	6620	0
20	6621	0
20	6622	0
20	2868	0
20	2870	0
20	3148	0
20	7183	0
20	7616	0
20	4030	0
20	7733	0
20	5458	0
20	2013	0
20	5052	0
20	6069	0
20	6074	0
20	4655	0
20	4654	0
20	4653	0
21	7583	0
21	8031	0
21	8892	0
21	2167	0
21	2169	0
21	7051	0
21	7050	0
21	3526	0
21	3524	0
21	3525	0
21	3522	0
21	3523	0
21	3520	0
21	6622	0
21	6618	0
21	6619	0
21	2868	0
21	2867	0
21	2871	0
21	2864	0
21	6915	0
21	6916	0
21	6917	0
21	3146	0
21	7188	0
21	3387	0
21	5996	0
21	3383	0
21	3239	0
21	3610	0
21	4425	0
21	7007	0
21	5333	0
21	6241	0
22	2705	0
22	4154	0
22	5057	0
22	6343	0
22	6191	0
22	2591	0
22	2587	0
22	2586	0
22	6052	0
22	6053	0
22	6054	0
22	2399	0
22	6056	0
22	6049	0
22	2331	0
22	2330	0
22	2329	0
22	2333	0
22	2332	0
22	2326	0
22	6810	0
22	6811	0
22	6808	0
23	7587	0
23	8031	0
23	2166	0
23	1961	0
23	6426	0
23	6916	0
23	7187	0
23	7614	0
23	4424	0
23	7420	0
23	4145	0
23	6563	0
23	6603	0
23	5458	0
23	5059	0
23	5060	0
23	5311	0
23	6441	0
23	2591	0
23	6549	0
23	6550	0
23	6551	0
23	6545	0
23	6546	0
23	6547	0
23	6548	0
23	6552	0
23	6553	0
23	2810	0
23	2809	0
23	2808	0
23	2807	0
24	7587	0
24	7581	0
24	8025	0
24	8468	0
24	8900	0
24	1852	0
24	5398	0
24	2670	0
24	7452	0
24	7536	0
24	9002	0
24	9001	0
24	8996	0
24	8995	0
24	8998	0
24	8997	0
24	9006	0
24	9005	0
24	7879	0
24	7878	0
24	7877	0
24	7876	0
24	7875	0
24	7874	0
24	7873	0
24	7872	0
24	7871	0
24	7870	0
24	4015	0
24	4016	0
25	7583	0
25	8892	0
25	5641	0
25	6006	0
25	7051	0
25	7050	0
25	3524	0
25	6620	0
25	6622	0
25	2869	0
25	2864	0
25	6916	0
25	3148	0
25	3631	0
25	3239	0
25	4421	0
25	7010	0
25	7012	0
25	5328	0
25	6242	0
25	2740	0
25	8044	0
25	7739	0
25	3886	0
25	3883	0
25	3880	0
25	7413	0
25	8651	0
25	5463	0
25	5462	0
25	5054	0
25	5056	0
25	6318	0
25	3055	0
25	6547	0
26	8892	0
26	2669	0
26	5765	0
26	5764	0
26	2299	0
26	2295	0
26	7051	0
26	7050	0
26	3527	0
26	3523	0
26	6620	0
26	6624	0
26	2864	0
26	6911	0
26	6915	0
26	3148	0
26	7179	0
26	3382	0
26	3239	0
26	3626	0
26	4421	0
26	7009	0
26	5330	0
26	6242	0
26	2740	0
26	7736	0
26	3890	0
26	6617	0
26	8651	0
26	5465	0
26	5462	0
26	2345	0
27	6764	0
27	7583	0
27	7586	0
27	7581	0
27	8031	0
27	8468	0
27	8464	0
27	2171	0
27	5766	0
27	2292	0
27	7050	0
27	4158	0
27	3883	0
27	4404	0
27	8190	0
27	1888	0
27	4652	0
27	3054	0
27	2808	0
27	7878	0
27	8214	0
27	6378	0
27	8756	0
27	4449	0
27	6379	0
27	6383	0
27	6381	0
27	6385	0
27	6384	0
27	6372	0
27	8754	0
27	8419	0
28	8468	0
28	8891	0
28	2168	0
28	2167	0
28	2171	0
28	1963	0
28	1960	0
28	2669	0
28	2667	0
28	5999	0
28	6000	0
28	2540	0
28	5773	0
28	5766	0
28	2299	0
28	2295	0
28	3640	0
28	6465	0
28	7609	0
28	7608	0
28	2881	0
28	2883	0
28	2749	0
28	3884	0
28	3101	0
28	4165	0
28	5686	0
28	2698	0
28	7623	0
28	1888	0
28	6729	0
28	2986	0
29	7586	0
29	2166	0
29	6426	0
29	6433	0
29	2301	0
29	6465	0
29	4401	0
29	4145	0
29	2614	0
29	6545	0
29	6552	0
29	2805	0
29	2988	0
29	6117	0
29	7049	0
29	7052	0
29	2625	0
29	2628	0
29	2630	0
29	7057	0
29	2632	0
29	2631	0
29	5821	0
29	5822	0
29	5823	0
29	5824	0
29	5825	0
29	5826	0
30	7589	0
30	7581	0
30	8470	0
30	8468	0
30	5643	0
30	1960	0
30	2667	0
30	2662	0
30	5773	0
30	5768	0
30	5767	0
30	5766	0
30	5764	0
30	1921	0
30	1922	0
30	3765	0
30	6465	0
30	4034	0
30	2881	0
30	4154	0
30	3101	0
30	1889	0
30	6345	0
30	2698	0
30	3054	0
30	6117	0
30	5564	0
30	5566	0
31	7156	0
31	2663	0
31	6006	0
31	2299	0
31	3148	0
31	4034	0
31	7010	0
31	3491	0
31	6242	0
31	6237	0
31	2749	0
31	2745	0
31	8044	0
31	3880	0
31	7414	0
31	5462	0
31	5567	0
31	8462	0
31	5692	0
31	5686	0
31	2227	0
31	6547	0
31	4284	0
31	8477	0
31	8482	0
31	8481	0
31	2987	0
31	1876	0
31	6274	0
31	4564	0
31	2659	0
31	5157	0
32	2169	0
32	5766	0
32	2301	0
32	3639	0
32	5112	0
32	3318	0
32	3101	0
32	2611	0
32	6775	0
32	1888	0
32	2988	0
32	7052	0
32	2125	0
32	4412	0
32	4411	0
32	4407	0
32	4406	0
32	4408	0
32	2616	0
32	8047	0
32	2622	0
32	8049	0
32	8053	0
33	7586	0
33	8029	0
33	8891	0
33	8892	0
33	1957	0
33	6425	0
33	6429	0
33	2669	0
33	6000	0
33	5766	0
33	5765	0
33	5764	0
33	7051	0
33	3518	0
33	6620	0
33	6626	0
33	3148	0
33	7185	0
33	7179	0
33	7452	0
33	7612	0
33	7012	0
33	6239	0
33	6236	0
33	2740	0
33	4154	0
33	3884	0
33	7126	0
33	4145	0
33	8651	0
33	5458	0
33	2014	0
33	5059	0
33	3055	0
34	5577	0
34	5980	0
34	8896	0
34	6191	0
34	6189	0
34	3060	0
34	5809	0
34	5805	0
34	5807	0
34	5799	0
34	5800	0
34	4682	0
34	4912	0
34	5094	0
34	4686	0
34	8351	0
35	6762	0
35	6766	0
35	6759	0
35	6385	0
35	9218	0
35	9123	0
35	5446	0
35	3155	0
35	9219	0
35	8990	0
35	9215	0
35	9216	0
35	2735	0
35	2736	0
35	2737	0
35	2738	0
35	2731	0
35	2732	0
35	2733	0
35	2734	0
35	2739	0
35	6489	0
35	6488	0
35	2995	0
35	2996	0
36	5056	0
36	6189	0
36	2591	0
36	2587	0
36	6054	0
36	6049	0
36	6809	0
36	3060	0
36	3061	0
36	5800	0
36	4682	0
36	6742	0
36	6739	0
36	7511	0
36	3238	0
36	3624	0
36	3240	0
37	8029	0
37	8892	0
37	2168	0
37	1960	0
37	6425	0
37	6430	0
37	2669	0
37	2668	0
37	6003	0
37	5772	0
37	5768	0
37	5765	0
37	5764	0
37	7051	0
37	7050	0
37	3527	0
37	6622	0
37	3640	0
37	3631	0
37	7616	0
37	5328	0
37	4154	0
37	3883	0
37	3890	0
37	5458	0
37	6550	0
37	6547	0
37	8486	0
37	4529	0
37	2986	0
37	7315	0
38	7589	0
38	7586	0
38	7582	0
38	8028	0
38	8029	0
38	8470	0
38	8895	0
38	8896	0
38	8899	0
38	8891	0
38	8892	0
38	2168	0
38	2669	0
38	6004	0
38	5766	0
38	5764	0
38	2299	0
38	2292	0
38	1817	0
38	6626	0
38	6916	0
38	6917	0
38	3146	0
38	3640	0
38	5337	0
38	6239	0
38	4404	0
38	4520	0
38	8190	0
38	6316	0
38	7870	0
38	2988	0
38	2989	0
38	7615	0
38	7723	0
39	8031	0
39	2166	0
39	5643	0
39	2669	0
39	2542	0
39	5767	0
39	5766	0
39	2295	0
39	6465	0
39	4029	0
39	7126	0
39	4409	0
39	4145	0
39	4146	0
39	8046	0
39	5056	0
39	5057	0
39	6345	0
39	6343	0
39	9073	0
39	7620	0
39	6438	0
39	2591	0
39	2587	0
39	3061	0
39	6545	0
39	5256	0
39	2631	0
39	2355	0
39	8049	0
39	5605	0
39	6597	0
40	8892	0
40	5641	0
40	7051	0
40	7050	0
40	3527	0
40	3524	0
40	3525	0
40	3523	0
40	6620	0
40	6622	0
40	6626	0
40	2868	0
40	6910	0
40	6915	0
40	3149	0
40	3148	0
40	7188	0
40	4421	0
40	7012	0
40	7413	0
40	6563	0
40	6617	0
40	5059	0
40	6070	0
40	2348	0
40	2346	0
40	2343	0
40	5688	0
41	8892	0
41	7051	0
41	7050	0
41	3526	0
41	3527	0
41	3524	0
41	3523	0
41	3519	0
41	6620	0
41	6621	0
41	6622	0
41	6626	0
41	2871	0
41	6910	0
41	6915	0
41	6913	0
41	6916	0
41	3147	0
41	3148	0
41	7179	0
41	7188	0
41	5996	0
41	3235	0
41	4421	0
41	7010	0
41	7012	0
41	5337	0
41	6241	0
41	2740	0
41	7412	0
41	6617	0
41	8651	0
41	5464	0
41	5463	0
42	6425	0
42	2299	0
42	2071	0
42	7051	0
42	7050	0
42	3527	0
42	3524	0
42	3525	0
42	3522	0
42	3518	0
42	3519	0
42	6620	0
42	6622	0
42	6624	0
42	2868	0
42	2869	0
42	2864	0
42	6915	0
42	3148	0
42	7179	0
42	3239	0
42	3626	0
42	4421	0
42	7010	0
42	7009	0
42	7012	0
42	7007	0
42	5337	0
42	2740	0
42	7737	0
42	7732	0
42	7414	0
42	5465	0
42	5464	0
42	5463	0
43	7583	0
43	8031	0
43	8892	0
43	2169	0
43	1957	0
43	6427	0
43	5773	0
43	5766	0
43	2299	0
43	5503	0
43	2065	0
43	5242	0
43	7053	0
43	7051	0
43	7050	0
43	3523	0
43	3519	0
43	6620	0
43	7183	0
43	3631	0
43	5337	0
43	4154	0
43	3884	0
43	3325	0
43	8651	0
43	5059	0
43	9071	0
43	4749	0
43	6811	0
44	7158	0
44	8892	0
44	5639	0
44	5770	0
44	7051	0
44	7050	0
44	3519	0
44	6626	0
44	6618	0
44	2868	0
44	2866	0
44	2871	0
44	6914	0
44	6738	0
44	4421	0
44	5059	0
44	6316	0
44	2595	0
44	6107	0
44	7619	0
44	3121	0
44	2627	0
44	4128	0
44	4129	0
45	7586	0
45	7581	0
45	8029	0
45	2171	0
45	5643	0
45	1962	0
45	1960	0
45	6004	0
45	5773	0
45	5772	0
45	5766	0
45	5765	0
45	5764	0
45	2299	0
45	3418	0
45	7726	0
45	7609	0
45	7608	0
45	4154	0
45	3884	0
45	4400	0
45	5060	0
45	5056	0
45	5052	0
45	6343	0
45	9071	0
45	8190	0
45	6438	0
45	3054	0
45	6553	0
45	5256	0
45	8486	0
45	2986	0
45	6107	0
46	5643	0
46	1960	0
46	6433	0
46	2663	0
46	5768	0
46	8043	0
46	5056	0
46	5057	0
46	5311	0
46	5691	0
46	6191	0
46	2591	0
46	2587	0
46	2399	0
46	6049	0
46	6809	0
46	6807	0
46	3060	0
46	3054	0
46	6290	0
46	2622	0
46	4968	0
46	5800	0
46	4682	0
46	5094	0
46	9082	0
46	6742	0
47	6917	0
47	3382	0
47	3239	0
47	7010	0
47	6236	0
47	8044	0
47	5692	0
47	2226	0
47	2227	0
47	5916	0
47	2466	0
47	2472	0
47	8484	0
47	3593	0
47	9082	0
47	5455	0
47	4971	0
47	3136	0
47	2017	0
47	3135	0
47	3133	0
47	3024	0
47	7689	0
48	7583	0
48	8031	0
48	8892	0
48	6429	0
48	7051	0
48	7050	0
48	3524	0
48	3525	0
48	3520	0
48	6620	0
48	6622	0
48	6626	0
48	2868	0
48	2864	0
48	3147	0
48	3146	0
48	3148	0
48	7188	0
48	5996	0
48	5603	0
48	7012	0
48	5337	0
48	2747	0
48	2740	0
48	7732	0
48	3886	0
48	3882	0
48	7419	0
49	7583	0
49	8031	0
49	8469	0
49	8891	0
49	7051	0
49	7050	0
49	3527	0
49	3524	0
49	3520	0
49	3518	0
49	3519	0
49	2868	0
49	2864	0
49	6910	0
49	6917	0
49	3148	0
49	7188	0
49	7458	0
49	3631	0
49	7009	0
49	7737	0
49	7732	0
49	3882	0
49	3890	0
49	5059	0
49	2345	0
49	2349	0
49	5690	0
49	6315	0
49	2593	0
49	2595	0
49	4529	0
49	7316	0
50	8029	0
50	2168	0
50	2669	0
50	5773	0
50	5766	0
50	5240	0
50	1816	0
50	1817	0
50	3146	0
50	7616	0
50	7608	0
50	5105	0
50	6108	0
50	3835	0
50	8984	0
51	8468	0
51	2171	0
51	1962	0
51	1960	0
51	6004	0
51	5765	0
51	7452	0
51	7726	0
51	4029	0
51	4027	0
51	6237	0
51	4400	0
51	5466	0
51	5317	0
51	7623	0
51	2329	0
51	5256	0
51	2630	0
51	2631	0
51	5216	0
51	5210	0
51	3133	0
51	3317	0
51	3315	0
52	8892	0
52	6004	0
52	2295	0
52	7051	0
52	7050	0
52	3524	0
52	3523	0
52	6620	0
52	3148	0
52	7179	0
52	3640	0
52	3631	0
52	7726	0
52	7010	0
52	7012	0
52	3491	0
52	5330	0
52	5337	0
52	6242	0
52	6239	0
52	2740	0
52	5463	0
52	5054	0
52	8462	0
52	4749	0
52	4283	0
52	8479	0
52	8477	0
52	8483	0
52	6274	0
53	8031	0
53	8892	0
53	7051	0
53	7050	0
53	3527	0
53	3524	0
53	3523	0
53	6620	0
53	6622	0
53	2864	0
53	6911	0
53	6915	0
53	3148	0
53	7179	0
53	5603	0
53	4421	0
53	7012	0
53	7737	0
53	5465	0
53	5464	0
53	5463	0
53	2341	0
53	4749	0
53	8618	0
53	6318	0
53	2988	0
53	5489	0
53	6305	0
53	6115	0
53	6322	0
54	4593	0
54	8006	0
54	6765	0
54	7586	0
54	8031	0
54	8468	0
54	2669	0
54	5766	0
54	2301	0
54	2292	0
54	3520	0
54	3640	0
54	7312	0
54	3236	0
54	5337	0
54	8040	0
54	4157	0
54	4160	0
54	3101	0
54	4404	0
54	5057	0
54	8752	0
54	5311	0
54	2988	0
54	6290	0
54	2628	0
54	2632	0
54	2355	0
54	2124	0
54	7006	0
54	4963	0
54	2229	0
54	2230	0
55	5397	0
55	5147	0
55	6003	0
55	2545	0
55	3765	0
55	6465	0
55	4164	0
55	8192	0
55	6107	0
55	5325	0
55	6594	0
55	5930	0
55	5937	0
55	5936	0
55	2487	0
55	2486	0
55	2046	0
55	6119	0
55	4658	0
55	2484	0
55	2481	0
55	2482	0
55	6201	0
55	6200	0
55	8336	0
56	8029	0
56	5643	0
56	2667	0
56	2543	0
56	5766	0
56	5503	0
56	5238	0
56	6465	0
56	4028	0
56	4400	0
56	8349	0
56	2614	0
56	8748	0
56	5312	0
56	6117	0
56	7052	0
56	5824	0
56	5489	0
56	4365	0
56	7635	0
56	5451	0
56	5450	0
56	5449	0
56	2003	0
56	2001	0
56	2002	0
56	2006	0
57	7587	0
57	7584	0
57	8028	0
57	8029	0
57	8470	0
57	8468	0
57	8500	0
57	8896	0
57	2168	0
57	1960	0
57	6425	0
57	6429	0
57	8445	0
57	2669	0
57	2668	0
57	5773	0
57	5772	0
57	5766	0
57	2295	0
57	2292	0
57	2868	0
57	3631	0
57	3884	0
57	6438	0
57	6549	0
57	4808	0
57	2985	0
57	2733	0
57	7315	0
57	3770	0
57	5926	0
57	8632	0
58	7587	0
58	2171	0
58	5643	0
58	6426	0
58	2669	0
58	2670	0
58	6000	0
58	2543	0
58	5766	0
58	2295	0
58	3579	0
58	7126	0
58	4145	0
58	5054	0
58	5056	0
58	5057	0
58	9073	0
58	6191	0
58	7620	0
58	7622	0
58	7623	0
58	6438	0
58	2591	0
58	2587	0
58	2399	0
58	6049	0
58	3058	0
58	3054	0
58	6117	0
58	2631	0
58	7511	0
58	7006	0
58	3121	0
58	6598	0
58	8672	0
59	8027	0
59	8895	0
59	2168	0
59	2169	0
59	5241	0
59	1813	0
59	7054	0
59	3324	0
59	4403	0
59	5261	0
59	2352	0
59	2123	0
59	7615	0
59	4377	0
59	8984	0
59	3316	0
59	3825	0
59	3826	0
59	7968	0
59	7967	0
59	7969	0
59	7964	0
59	7963	0
59	7966	0
59	7965	0
59	7962	0
59	7961	0
59	4086	0
59	4087	0
59	4090	0
60	1960	0
60	6006	0
60	3148	0
60	3635	0
60	3640	0
60	4424	0
60	7010	0
60	5328	0
60	5337	0
60	6237	0
60	6236	0
60	2745	0
60	2740	0
60	7414	0
60	5692	0
60	5686	0
60	2227	0
60	7624	0
60	6316	0
60	5565	0
60	6274	0
60	3590	0
60	3347	0
60	4353	0
60	4354	0
60	4355	0
60	4356	0
60	4357	0
60	4349	0
61	7587	0
61	7581	0
61	8025	0
61	8032	0
61	8468	0
61	8900	0
61	1851	0
61	1850	0
61	5398	0
61	2936	0
61	4652	0
61	9001	0
61	8996	0
61	8997	0
61	9006	0
61	7878	0
61	7873	0
61	4016	0
61	4010	0
61	4009	0
61	8208	0
61	8411	0
61	5823	0
61	4915	0
61	4088	0
61	4611	0
61	4612	0
61	8842	0
61	8841	0
61	8978	0
61	8969	0
61	6873	0
61	8837	0
62	8029	0
62	8031	0
62	8892	0
62	2293	0
62	2071	0
62	7053	0
62	7054	0
62	7051	0
62	7050	0
62	3526	0
62	3524	0
62	3522	0
62	3523	0
62	3519	0
62	6620	0
62	6621	0
62	6622	0
62	6626	0
62	6618	0
62	2871	0
62	2869	0
62	6910	0
62	6908	0
62	6913	0
62	6916	0
62	6917	0
62	3147	0
62	3149	0
62	7188	0
62	7452	0
62	7009	0
62	7012	0
63	5401	0
63	2168	0
63	2664	0
63	2545	0
63	5240	0
63	1813	0
63	3146	0
63	7618	0
63	7608	0
63	2881	0
63	8510	0
63	4404	0
63	4409	0
63	8352	0
63	8349	0
63	2988	0
63	3568	0
63	7698	0
63	7702	0
63	7781	0
63	7700	0
63	7701	0
63	7696	0
63	4110	0
63	4109	0
63	4112	0
63	4111	0
64	5643	0
64	1960	0
64	2669	0
64	6004	0
64	5765	0
64	5764	0
64	2295	0
64	5501	0
64	7609	0
64	4032	0
64	5337	0
64	2745	0
64	4157	0
64	4160	0
64	3881	0
64	4145	0
64	5057	0
64	5052	0
64	8190	0
64	7620	0
64	7622	0
64	6438	0
64	8486	0
64	2986	0
64	6290	0
64	2121	0
64	1865	0
64	3123	0
64	6598	0
64	4378	0
64	8673	0
64	4609	0
64	3842	0
65	6433	0
65	5057	0
65	6189	0
65	2591	0
65	2587	0
65	6052	0
65	6054	0
65	2399	0
65	2331	0
65	6810	0
65	3061	0
65	2814	0
65	6290	0
65	2625	0
65	5820	0
65	2354	0
65	4968	0
65	6739	0
65	4420	0
65	5812	0
65	5156	0
65	3571	0
66	7583	0
66	7582	0
66	8031	0
66	8469	0
66	8892	0
66	2169	0
66	2069	0
66	2071	0
66	5242	0
66	7054	0
66	7050	0
66	3526	0
66	3527	0
66	3524	0
66	3525	0
66	3522	0
66	3523	0
66	3520	0
66	3518	0
66	3519	0
66	6620	0
66	6622	0
66	6625	0
66	6626	0
66	2868	0
66	6910	0
66	6916	0
66	6917	0
66	3148	0
66	7183	0
66	5603	0
66	7009	0
66	7012	0
66	6240	0
66	7737	0
67	5980	0
67	6764	0
67	6765	0
67	7587	0
67	8032	0
67	8893	0
67	1852	0
67	2167	0
67	2169	0
67	5764	0
67	2881	0
67	3884	0
67	3101	0
67	4165	0
67	5313	0
67	2698	0
67	1881	0
67	5260	0
67	8995	0
67	8997	0
67	9006	0
67	7878	0
67	8411	0
67	6729	0
67	8990	0
67	8940	0
67	4577	0
67	5338	0
67	5348	0
67	4918	0
67	6125	0
68	2169	0
68	5641	0
68	6431	0
68	6911	0
68	4421	0
68	4153	0
68	6563	0
68	6617	0
68	6069	0
68	5688	0
68	3055	0
68	2628	0
68	4504	0
68	5151	0
68	7234	0
